"original_text","lang","place","compound","neg","neu","pos","sentiment","created_at","city","country","sentiment_int"
"RT @Chopsyturvey: While the world is busy handling #COVID__19 shameless Pakistan using shelling to pushing terrorists. Indian @adgpi will s…","en","New Delhi, India",-0.7964,0.47,0.53,0,"neg",2020-05-02,"New Delhi","India",-1
"RT @guwahatiplus: Inter-state travel in NE to be allowed without passes: @himantabiswa 

#lockdown3 #lockdownindia #COVID__19 #Covid_19indi…","en","Guwahati, India",0.2263,0,0.759,0.241,"pos",2020-05-02,"Guwahati","India",1
"The power of #cinema... You can’t replace the experience of watching a story unfold on the #bigscreen as going to t… https://t.co/R0HW5pUs7Q","en","Mumbai, India",0,0,1,0,"neu",2020-05-02,"Mumbai","India",0
"RT @republic: Herschelle Gibbs to auction his world record run chasing bat to raise funds for COVID-19 https://t.co/zwD6z0bxrB","en","Punjab, India",0,0,1,0,"neu",2020-05-02,"Punjab","India",0
"Why the fuck are people still donating to BJP aka PM Cares fund or fundraisers being organised? Does A.R. Rahman or… https://t.co/mlTFQvAuJM","en","New Delhi, India",-0.0772,0.21,0.599,0.192,"neg",2020-05-02,"New Delhi","India",-1
"RT @jdhankhar1: Give up ‘ Covid-19 data cover up operation’ ⁦@MamataOfficial and share it transparently. 

Health bulletin 30/4 No of Activ…","en","New Delhi,India",0.296,0,0.804,0.196,"pos",2020-05-02,"New Delhi","India",1
"Do you feel Shame.when you tELL this statement ..#majdurokolanemeBIHARSARKARSAMARTHNAI
A little contribute From RJD… https://t.co/lB2XNr7WXz","en","Patna, India",-0.4767,0.341,0.659,0,"neg",2020-05-02,"Patna","India",-1
"RT @Princesaluja29: Is this right mobs attacking on Mumbai Police?

Sometimes on Delhi Police, on Punjab Police, on Mumbai Police.

Why is…","en","Delhi, India",-0.4767,0.22,0.78,0,"neg",2020-05-02,"Delhi","India",-1
"@Bajaj_Finance Dear sir l am already moratorium covid-19 activate your website  and successful message receive but… https://t.co/b9tsSgoDRz","en","Katihar, India",0.743,0,0.559,0.441,"pos",2020-05-02,"Katihar","India",1
"RT @ca_biznet: We spoke to Businesses regarding cashflow problems they are facing and we compiled 8 ways in which you can solve your cashfl…","en","Mumbai, India",-0.4019,0.231,0.769,0,"neg",2020-05-02,"Mumbai","India",-1
"RT @Omkar_Raii: #IoT can play a key role in helping build smart devices such as connected thermometers, smart wearables &amp; smart buttons to…","en","IT Park, Dehradun, India",0.9042,0,0.377,0.623,"pos",2020-05-02,"IT Park","India",1
"RT @Omkar_Raii: .@IITDelhi giving non-exclusive open license of an innovative testing method, approved by @ICMRDELHI, to companies developi…","en","IT Park, Dehradun, India",0,0,1,0,"neu",2020-05-02,"IT Park","India",0
"Doctors for Seva tell CENTRAL GOVT officials that Telangana government's under-reporting strategy is flirting with… https://t.co/G1NzghBk6t","en","India",0,0,1,0,"neu",2020-05-02,NA,"India",0
"RT @CSCegov_: India's Most Dependable Rural E-Store

10,000 orders fulfilled under CSC Grameen eStore, Congratulations to all the VLEs.

#C…","en","Jharkhand, India",0,0,1,0,"neu",2020-05-02,"Jharkhand","India",0
"RT @Riyadenny: Doesn't Rahul Gandhi like mangoes? Why he asked about COVID 19 and it's impact on Indians?","en","New Delhi, India",0.3612,0,0.737,0.263,"pos",2020-05-02,"New Delhi","India",1
"RT @sanjayjavin: #BiharFightsCorona  2nd update of the day.3 more covid-19 +ve cases in bihar taking the total to 478.details are as below.…","en","India",0,0,1,0,"neu",2020-05-02,NA,"India",0
"@BAGHEL9375 Hi! It hurts us to see you disappointed. In light of COVID-19, we’re operating with a limited team and… https://t.co/3rvD3CRvS6","en","India",-0.7269,0.466,0.534,0,"neg",2020-05-02,NA,"India",-1
"Indian medical teams flying in to help in UAE's fight against Covid-19

#Loc #UAE
#Arabs #Muslims #Coronavirus… https://t.co/jxex5Vcp6g","en","Jaipur, India",0.0258,0.23,0.531,0.239,"pos",2020-05-02,"Jaipur","India",1
"RT @GetNewsd: Iran reports lowest virus infections since March 10  https://t.co/SJU3TAgP3f","en","New Delhi, India",-0.3818,0.302,0.698,0,"neg",2020-05-02,"New Delhi","India",-1
"RT @htTweets: #CoronavirusPandemic | Airtel, Jio, Vodafone to help Indian govt with Covid-19 contact tracing calls

(Via @HTTech)

https://…","en","New Delhi, India",0.4019,0,0.803,0.197,"pos",2020-05-02,"New Delhi","India",1
"RT @livemint: Coming up with a vaccine to halt #Covid19 in a matter of months isn’t the only colossal challenge. The next big test: getting…","en","Jalandhar, India",0.0258,0,0.901,0.099,"pos",2020-05-02,"Jalandhar","India",1
"European, US data can't be extrapolated to project COVID-19 cases in India: Mazumdar-Shaw - Economic Times...","en","New Delhi, India",0,0,1,0,"neu",2020-05-02,"New Delhi","India",0
"Gilead's drug remdesivir gets US FDA's emergency use authorisation for COVID-19 - Moneycontrol...","en","New Delhi, India",0,0,1,0,"neu",2020-05-02,"New Delhi","India",0
"@MINIOfficial_IN What makes you think that this is a acceptable marketing during such lockdown as is across India?… https://t.co/DNvJo6fG3B","en","Gurgaon, India",0.3818,0,0.698,0.302,"pos",2020-05-02,"Gurgaon","India",1
"RT @parthlyright: Desh ka saara media ek taraf, @ShamikaRavi ka Twitter ek taraf. It’s the most unbiased and exhaustive analysis of the cov…","en","India",-0.296,0.145,0.855,0,"neg",2020-05-02,NA,"India",-1
"RT @unicefchief: #COVID19 has created unprecedented market challenges. @UNICEF is working with @gavi to secure a pipeline of supplies, at a…","en","New Delhi, India",0,0,1,0,"neu",2020-05-02,"New Delhi","India",0
"Covid-19: HRD minister releases alternative academic calendar for secondary school students
https://t.co/CMtgswRugz","en","New Delhi, India",0,0,1,0,"neu",2020-05-02,"New Delhi","India",0
"RT @007AliSohrab: A 55-year-old Muslim woman was subjected to anti-Muslim attacks after she recovered from coronavirus and was discharged f…","en","Mumbai, India",-0.6597,0.375,0.625,0,"neg",2020-05-02,"Mumbai","India",-1
"RT @WHOJordan: 🔵There is currently no evidence that people who have recovered from COVID-19 and have antibodies are protected from a second…","en","Bengaluru South, India",0.3818,0,0.729,0.271,"pos",2020-05-02,"Bengaluru South","India",1
"wanted some colors in life never know color would become the living
#lockdownindia #COVID__19","en","Mumbai, India",0.0772,0,0.86,0.14,"pos",2020-05-02,"Mumbai","India",1
"RT @sameerp19: Nature is healing itself.
Benefits of #lockdownindia 

#Covid_19 #StayHome #COVID2019 #Corona https://t.co/BCFVy3VTyw","en","Hyderabad, India",0.4588,0,0.4,0.6,"pos",2020-05-02,"Hyderabad","India",1
"RT @deepaktnie: A 44-YO man from #Coimbatore, who is suffering from blood cancer, tested #COVID19 +ve at the Madras Medical College l in #C…","en","Chennai, India",-0.836,0.53,0.47,0,"neg",2020-05-02,"Chennai","India",-1
"Well done, Stephen 👏🏽👏🏽 #COVID__19 #Kenya #SafeHands #innovation https://t.co/2HGZ9R5hOk","en","India",0.2732,0,0.488,0.512,"pos",2020-05-02,NA,"India",1
"Is this a message from fascists Govt. that to support the Gulf solidarity amounts to anti-nationalism?
We condemn t… https://t.co/gBmUym4Hpx","en","Bhiwandi, India",-0.7003,0.494,0.349,0.157,"neg",2020-05-02,"Bhiwandi","India",-1
"Two more people test positive in Kerala, 96 total cases
#COVID19 #CoronavirusOutbreak #coronavirus
https://t.co/iJDCIfQcSG","en","New Delhi, India",0,0,1,0,"neu",2020-05-02,"New Delhi","India",0
"RT @drpankajsolanki: All the beaurocrat &amp; politicians, those who are framing the guidelines &amp; directions amidst this pandemic #Covid_19 sho…","en","Dehradun, India",0,0,1,0,"neu",2020-05-02,"Dehradun","India",0
"RT @MrMohitArora: Covid-19 has clearly reset the goalpost in every industry. Profit from advice by listening to experts on what to expect a…","en","Alwar,Rajasthan,India",0.4404,0,0.775,0.225,"pos",2020-05-02,"Alwar","India",1
"RT @terence_fdes: BBC News - Gods in face masks: India's folk artists take on Covid-19 https://t.co/EpXUPtCjJo","en","India",0.2732,0,0.811,0.189,"pos",2020-05-02,NA,"India",1
"RT @limitedview: New York hospital exposure. 
Are they killing people at the hospitals there? 

#coronavirus #CoronaHoax #CoronavirusLiar #…","en","India",-0.6908,0.439,0.561,0,"neg",2020-05-02,NA,"India",-1
"The biggest irony is that Taiwan who shared every possible information on Covid-19 with WHO, other orgs and evry po… https://t.co/Gwf23pE7OF","en","Chandigarh, India",-0.34,0.243,0.608,0.149,"neg",2020-05-02,"Chandigarh","India",-1
"RT @mygovindia: .@SetuAarogya app helps us break the chain and will strengthen India’s fight against COVID-19. Do not install the app from…","en","Bihar, India",0.34,0.178,0.479,0.342,"pos",2020-05-02,"Bihar","India",1
"RT @BlrCityPolice: Scenic Beauty of Namma Bengaluru City during Covid-19 Lockdown!  #Arrest... https://t.co/UYbKYjxpcT via @YouTube","en","Bengaluru, India",0,0,1,0,"neu",2020-05-02,"Bengaluru","India",0
"RT @anandsingh701: Plz share the covid 19 bihar labour migration registration form website link

@NitishKumar @PIB_Patna  @ravishndtv @IPRD…","en","Lucknow, India",0.3612,0,0.696,0.304,"pos",2020-05-02,"Lucknow","India",1
"RT @MalabarBiryani: Overall there is a strong wave of disillusionment with Modi govt handling of COVID-19, just like during Notebandi 👇

42…","en","Cochin, India",0.5859,0.135,0.473,0.392,"pos",2020-05-02,"Cochin","India",1
"RT @LavekarBharati: Our Volunteers Distributing Essential Grocery Packets &amp; #Sanitary_Pads,to Needy People in #Ward_61 #Versova_Vidhansabha…","en","Mumbai, India",0,0,1,0,"neu",2020-05-02,"Mumbai","India",0
"RT @hargunspeaks: Its time to practically look at #COVID__19 now! 

I am not solely blaming centre government for imposing #Lockdown3 as th…","en","Mumbai, India",-0.34,0.231,0.769,0,"neg",2020-05-02,"Mumbai","India",-1
"RT @EastMojo: #BREAKING: 2 persons from Ambassa @BSF_India unit found positive for COVID-19; with this, total cases stand at 4 in Tripura,…","en","Guwahati, India",0,0,1,0,"neu",2020-05-02,"Guwahati","India",0
"RT @Puneetvizh: Aarogya Setu Mandatory for Employees in India, People in Containment Zones https://t.co/bSxme9bKK4","en","Haryana, India",0,0,1,0,"neu",2020-05-02,"Haryana","India",0
"RT @TheEconomist: ""The world is entering an era of unprecedented interdependence,"" argues Fu Ying, China's former vice-minister of foreign…","en","Shimla, India",-0.6908,0.281,0.719,0,"neg",2020-05-02,"Shimla","India",-1
"RT @tehseenp: The most sanskri party in the world , where the @BJP4India MLA spits in the times of #COVID__19 in a kitchen meant for the po…","en","Una, Himachal Pradesh, India",-0.5574,0.31,0.69,0,"neg",2020-05-02,"Una","India",-1
"#TrickBot #Attack #Exploits #COVID_19 Fears with #DocuSign-Themed Ploy
https://t.co/TNkMU29FTP","en","Bengaluru South, India",-0.4939,0.615,0.385,0,"neg",2020-05-02,"Bengaluru South","India",-1
"RT @JSPLCorporate: JSPL continues to be at forefront in fight against the #CoronaPandemic; launches social projects in tribal belts of Chha…","en","Raigarh, India",-0.3818,0.224,0.776,0,"neg",2020-05-02,"Raigarh","India",-1
"Dear @BYVijayendra sir I request you help/contribute some ration kits for middle/Poor families in #Solur_Post Solur… https://t.co/4BCT7yBJol","en","Bengaluru South, India",0.296,0.189,0.488,0.323,"pos",2020-05-02,"Bengaluru South","India",1
"@RoyLakshmeshwar @skniralaJDU
@mangalpandeybjp @SushilModi
@NitishKumar ji, We do understand that it is challengeab… https://t.co/yUYDeGedNR","en","Chennai, India",0,0,1,0,"neu",2020-05-02,"Chennai","India",0
"Ppl walked kms for food, waited in this summer heat for hrs to fill their empty stomachs
Ppl walked DAYS to get hom… https://t.co/3CNBH9OieK","en","Pune, India",0,0,1,0,"neu",2020-05-02,"Pune","India",0
"@tv9gujarati Covid -19","en","India",0,0,1,0,"neu",2020-05-02,NA,"India",0
"RT @rajchengappa: Meet Patna’s super babu - the bureaucrat who is running one of the largest Covid-19 fightbacks in the country: India Toda…","en","Mumbai, India",0.5994,0,0.755,0.245,"pos",2020-05-02,"Mumbai","India",1
"RT @SinghShashank17: Honorable PM and CM should take appropriate actions in order to avoid crisis for middle class families as they are the…","en","India",0.25,0.143,0.649,0.208,"pos",2020-05-02,NA,"India",1
"RT @ndtv: India gets 7 tons of medical supply from UAE to fight #COVID19 https://t.co/bm4AOIx7Si https://t.co/41GooFuVYB","en","Mumbai, India",-0.3818,0.302,0.698,0,"neg",2020-05-02,"Mumbai","India",-1
"#NewsAlert | The United Arab Emirates (#UAE) on Saturday sent a plane carrying seven tonnes of medical supplies to… https://t.co/EB11wiLE6B","en","Jaipur, India",0,0,1,0,"neu",2020-05-02,"Jaipur","India",0
"@Dev_Fadnavis Facts or not the public would appreciate &amp; respect if such perseverance &amp; vengeance is shown to fight #COVID__19","en","Mumbai, India",0.128,0.205,0.551,0.244,"pos",2020-05-02,"Mumbai","India",1
"RT @BoharaBirbal: If the lockdown trend continues in india then people will die more from hunger and debt instead of covid-19. Govt should…","en","New Delhi, India",-0.8126,0.512,0.488,0,"neg",2020-05-02,"New Delhi","India",-1
"RT @NabiyaKhan11: Why is no one asking where PM cares funds are being used? 
•Migrant labourers are asked to pay extra money for their tick…","en","Bengaluru, India",0.4215,0.09,0.705,0.205,"pos",2020-05-02,"Bengaluru","India",1
"RT @AskAnshul: Kerala House says it can't quarantine Malayali nurses on COVID-19 duty due to ‘bare minimum staff'

Nurses association are d…","en","Hoshiarpur, India",0,0,1,0,"neu",2020-05-02,"Hoshiarpur","India",0
"RT @TOIMumbai: 'Burial of dead bodies essential in Islam, poses no danger of spread of Covid-19 infection' https://t.co/KhNoGJ7Fuj","en","Mumbai, India",-0.8271,0.49,0.51,0,"neg",2020-05-02,"Mumbai","India",-1
"RT @yuvsways: Thr ws a time whn life revolved arnd weather/seasons, summer capital/winter capital, slowly humans overcame. Today after 45 d…","en","India",0,0,1,0,"neu",2020-05-02,NA,"India",0
"RT @datafromindia: Tests per million population across large states in #India

#coronavirus #COVID__19 #coronavirusinindia #CoronaUpdatesIn…","en","Nellore, India",0,0,1,0,"neu",2020-05-02,"Nellore","India",0
"RT @ekikaran: ⁦@iMac_too⁩ The government is missing a trick here. This article should be translated to Urdu and displayed in all peaceful a…","en","India",-0.2023,0.318,0.682,0,"neg",2020-05-02,NA,"India",-1
"RT @supriyasahuias: Once a hotspot of #COVID-19 this village in Kerala has come up with a unique idea to enforce social distancing -using U…","en","New Delhi, India",0,0,1,0,"neu",2020-05-02,"New Delhi","India",0
"RT @timesofindia: Two days after daughter's death, bereaved mother rejoins Covid-19 duty in Odisha 

Gauri’s sacrifice and call for duty ha…","en","India",-0.3612,0.202,0.674,0.124,"neg",2020-05-02,NA,"India",-1
"RT @sanghaviharsh: COVID-19 patient in Surat gets a sweet surprise | City - Times of India Videos https://t.co/hxJnMd3Kzl","en","Ahmadabad City, Gujarat, India",0.4588,0,0.75,0.25,"pos",2020-05-02,"Ahmadabad City","India",1
"Over 34.5 lakh #COVID-19 worldwide infections, more than 2.42 lakh dead

https://t.co/VxNMp0Z2AE","en","India",-0.6486,0.518,0.482,0,"neg",2020-05-02,NA,"India",-1
"RT @DIALWEALTH_IN: 3 tough lessons learnt due covid-19
👉no loan for  luxury items like big car,ifon,foreign trips
👉will always have emergen…","en","Mumbai, India",0.25,0.083,0.778,0.139,"pos",2020-05-02,"Mumbai","India",1
"RT @TS_SinghDeo: Chhattisgarh has started a new COVID-19 testing strategy today with 11 True-Nat machines, used primarily for TB scanning.…","en","Bettiah, India",0.4215,0,0.823,0.177,"pos",2020-05-02,"Bettiah","India",1
"Published: 2nd May 2020

Hyderabad, a Unani Doctor tested +ive for Covid-19.

#COVID19 #Covid19India… https://t.co/syjwQtNMDa","en","India",0,0,1,0,"neu",2020-05-02,NA,"India",0
"RT @TOICitiesNews: ‘Five clusters contributing to Covid-19 cases in Chennai’ https://t.co/8NrraHW6Z1","en","Bengaluru, India",0,0,1,0,"neu",2020-05-02,"Bengaluru","India",0
"RT @KhagariaDm: COVID -19 and LOCKDOWN UPDATE

Date : 2nd May 2020

228/233 Results recieved
All Negative
5 Test sample results awaited.

@…","en","Patna, India",0.1027,0,0.896,0.104,"pos",2020-05-02,"Patna","India",1
"RT @lakesidepeace: Amritsar COVID-19 update:
.
.
Total   :208
Active :198
Recoveries:8
Deceased:2

#CoronaVirusUpdates #Amritsar https://t.…","en","Amritsar, India",0,0,1,0,"neu",2020-05-02,"Amritsar","India",0
"RT @ZeeNewsEnglish: Over 34.5 lakh #COVID-19 worldwide infections, more than 2.42 lakh dead

https://t.co/VxNMp0Z2AE","en","Pune, India",-0.6486,0.518,0.482,0,"neg",2020-05-02,"Pune","India",-1
